⸮Time,Frequency,A0
5844,142,512
5845,142,528
5846,142,538
5847,142,523
5848,142,507
5849,142,492
5850,142,494
5851,142,511
5852,142,526
5853,142,537
5854,142,523
5855,142,507
5856,142,491
5857,142,493
5858,142,509
5859,142,525
5860,142,537
5861,142,523
5862,142,506
5863,142,491
5864,142,491
5865,142,508
5866,142,523
5867,142,536
5868,142,523
5869,142,506
5870,142,491
5871,142,490
5872,142,506
5873,142,523
5874,142,536
5875,142,523
5876,142,506
5877,142,491
5878,142,489
5879,142,506
5880,142,522
5881,142,536
5882,142,523
5883,142,506
5884,142,491
5885,142,488
5886,142,504
5887,142,521
5888,142,535
5889,142,523
5890,142,506
5891,142,491
5892,142,487
5893,142,503
5894,142,519
5895,142,535
5896,142,524
5897,142,507
5898,142,492
5899,142,487
5900,141,502
5901,141,511
5902,141,526
5903,141,541
5904,141,545
5905,141,528
5906,141,512
5907,141,496
5908,141,506
5909,141,521
5910,141,536
5911,141,543
5912,141,527
5913,141,510
5914,141,495
5915,141,502
5916,141,518
5917,141,533
5918,141,541
5919,141,526
5920,141,509
5921,141,494
5922,141,498
5923,141,515
5924,141,530
5925,141,540
5926,141,526
5927,141,509
5928,141,494
5929,141,496
5930,141,512
5931,141,528
5932,141,539
5933,141,525
5934,141,509
5935,141,493
5936,141,493
5937,141,509
5938,141,525
5939,141,539
5940,141,525
5941,141,509
5942,141,494
5943,141,491
5944,141,507
5945,141,523
5946,141,537
5947,141,525
5948,141,509
5949,141,494
5950,141,489
5951,141,505
5952,141,521
5953,141,536
5954,141,526
5955,141,510
5956,141,494
5957,141,487
5958,141,503
5959,141,519
5960,141,535
5961,141,527
5962,141,510
5963,141,495
5964,141,486
5965,141,502
5966,141,518
5967,141,533
5968,141,527
5969,141,511
5970,141,495
5971,141,485
5972,141,500
5973,141,516
5974,141,532
5975,141,528
5976,141,511
5977,141,496
5978,141,484
5979,141,499
5980,141,515
5981,141,530
5982,141,529
5983,141,512
5984,141,497
5985,141,483
5986,141,497
5987,141,513
5988,141,529
5989,141,529
5990,141,514
5991,141,498
5992,141,483
5993,141,495
5994,141,512
5995,141,527
5996,141,530
5997,141,514
5998,141,498
5999,141,484
6000,140,494
6001,140,495
6002,140,481
6003,140,466
6004,140,452
6005,140,460
6006,140,477
6007,140,494
6008,140,505
6009,140,491
6010,140,475
6011,140,461
6012,140,463
6013,140,481
6014,140,498
6015,140,511
6016,140,498
6017,140,482
6018,140,468
6019,140,466
6020,140,483
6021,140,500
6022,140,515
6023,140,505
6024,140,489
6025,140,474
6026,140,468
6027,140,485
6028,140,501
6029,140,517
6030,140,510
6031,140,494
6032,140,479
6033,140,470
6034,140,485
6035,140,502
6036,140,517
6037,140,515
6038,140,499
6039,140,483
6040,140,471
6041,140,485
6042,140,502
6043,140,518
6044,140,519
6045,140,503
6046,140,487
6047,140,473
6048,140,485
6049,140,502
6050,140,517
6051,140,523
6052,140,507
6053,140,491
6054,140,476
6055,140,484
6056,140,501
6057,140,517
6058,140,526
6059,140,510
6060,140,495
6061,140,480
6062,140,484
6063,140,500
6064,140,516
6065,140,528
6066,140,514
6067,140,498
6068,140,483
6069,140,482
6070,140,499
6071,140,515
6072,140,529
6073,140,517
6074,140,501
6075,140,486
6076,140,481
6077,140,498
6078,140,514
6079,140,529
6080,140,520
6081,140,504
6082,140,488
6083,140,480
6084,140,496
6085,140,512
6086,140,527
6087,140,523
6088,140,507
6089,140,491
6090,140,479
6091,140,494
6092,140,510
6093,140,526
6094,140,526
6095,140,510
6096,140,493
6097,140,479
6098,140,492
6099,140,509
6100,139,523
6101,139,531
6102,139,546
6103,139,560
6104,139,564
6105,139,547
6106,139,530
6107,139,514
6108,139,519
6109,139,535
6110,139,550
6111,139,559
6112,139,543
6113,139,527
6114,139,510
6115,139,511
6116,139,527
6117,139,541
6118,139,555
6119,139,541
6120,139,524
6121,139,509
6122,139,504
6123,139,520
6124,139,535
6125,139,550
6126,139,540
6127,139,523
6128,139,507
6129,139,498
6130,139,514
6131,139,530
6132,139,544
6133,139,540
6134,139,523
6135,139,506
6136,139,494
6137,139,508
6138,139,524
6139,139,539
6140,139,540
6141,139,523
6142,139,507
6143,139,492
6144,139,503
6145,139,519
6146,139,535
6147,139,540
6148,139,524
6149,139,507
6150,139,492
6151,139,498
6152,139,515
6153,139,530
6154,139,540
6155,139,525
6156,139,509
6157,139,493
6158,139,495
6159,139,511
6160,139,526
6161,139,540
6162,139,527
6163,139,510
6164,139,495
6165,139,491
6166,139,507
6167,139,522
6168,139,538
6169,139,528
6170,139,512
6171,139,496
6172,139,487
6173,139,503
6174,139,519
6175,139,534
6176,139,530
6177,139,514
6178,139,498
6179,139,485
6180,139,499
6181,139,516
6182,139,531
6183,139,532
6184,139,516
6185,139,499
6186,139,485
6187,139,496
6188,139,513
6189,139,528
6190,139,534
6191,139,518
6192,139,502
6193,139,487
6194,139,493
6195,139,509
6196,139,525
6197,139,535
6198,139,520
6199,139,504
6200,138,485
6201,138,493
6202,138,509
6203,138,525
6204,138,528
6205,138,512
6206,138,496
6207,138,481
6208,138,490
6209,138,506
6210,138,522
6211,138,531
6212,138,516
6213,138,500
6214,138,485
6215,138,487
6216,138,503
6217,138,519
6218,138,532
6219,138,520
6220,138,504
6221,138,489
6222,138,483
6223,138,499
6224,138,516
6225,138,531
6226,138,525
6227,138,508
6228,138,492
6229,138,481
6230,138,496
6231,138,512
6232,138,528
6233,138,528
6234,138,512
6235,138,496
6236,138,481
6237,138,492
6238,138,509
6239,138,524
6240,138,532
6241,138,516
6242,138,500
6243,138,485
6244,138,488
6245,138,505
6246,138,521
6247,138,533
6248,138,520
6249,138,503
6250,138,488
6251,138,485
6252,138,502
6253,138,517
6254,138,532
6255,138,524
6256,138,507
6257,138,492
6258,138,482
6259,138,498
6260,138,514
6261,138,529
6262,138,527
6263,138,511
6264,138,495
6265,138,481
6266,138,494
6267,138,510
6268,138,525
6269,138,531
6270,138,515
6271,138,499
6272,138,484
6273,138,489
6274,138,507
6275,138,522
6276,138,533
6277,138,519
6278,138,503
6279,138,487
6280,138,486
6281,138,503
6282,138,519
6283,138,534
6284,138,523
6285,138,506
6286,138,491
6287,138,483
6288,138,499
6289,138,515
6290,138,530
6291,138,527
6292,138,510
6293,138,494
6294,138,481
6295,138,495
6296,138,511
6297,138,526
6298,138,530
6299,138,514
6300,137,494
6301,137,501
6302,137,506
6303,137,491
6304,137,476
6305,137,462
6306,137,470
6307,137,487
6308,137,503
6309,137,515
6310,137,501
6311,137,485
6312,137,471
6313,137,469
6314,137,487
6315,137,503
6316,137,519
6317,137,510
6318,137,494
6319,137,479
6320,137,469
6321,137,484
6322,137,501
6323,137,517
6324,137,517
6325,137,501
6326,137,485
6327,137,471
6328,137,483
6329,137,499
6330,137,515
6331,137,523
6332,137,508
6333,137,492
6334,137,477
6335,137,479
6336,137,496
6337,137,512
6338,137,526
6339,137,514
6340,137,498
6341,137,483
6342,137,476
6343,137,492
6344,137,509
6345,137,524
6346,137,521
6347,137,504
6348,137,489
6349,137,475
6350,137,489
6351,137,505
6352,137,521
6353,137,526
6354,137,511
6355,137,495
6356,137,480
6357,137,485
6358,137,501
6359,137,517
6360,137,530
6361,137,516
6362,137,500
6363,137,485
6364,137,481
6365,137,498
6366,137,514
6367,137,529
6368,137,522
6369,137,506
6370,137,489
6371,137,478
6372,137,493
6373,137,510
6374,137,525
6375,137,527
6376,137,511
6377,137,495
6378,137,480
6379,137,489
6380,137,505
6381,137,521
6382,137,531
6383,137,516
6384,137,500
6385,137,485
6386,137,485
6387,137,501
6388,137,517
6389,137,532
6390,137,521
6391,137,505
6392,137,489
6393,137,480
6394,137,497
6395,137,513
6396,137,528
6397,137,527
6398,137,510
6399,137,494
6400,136,476
6401,136,484
6402,136,501
6403,136,516
6404,136,530
6405,136,517
6406,136,501
6407,136,485
6408,136,480
6409,136,496
6410,136,512
6411,136,528
6412,136,523
6413,136,507
6414,136,491
6415,136,478
6416,136,492
6417,136,508
6418,136,523
6419,136,529
6420,136,513
6421,136,497
6422,136,482
6423,136,487
6424,136,503
6425,136,519
6426,136,532
6427,136,519
6428,136,502
6429,136,487
6430,136,482
6431,136,498
6432,136,515
6433,136,529
6434,136,525
6435,136,508
6436,136,492
6437,136,479
6438,136,493
6439,136,510
6440,136,525
6441,136,530
6442,136,513
6443,136,497
6444,136,483
6445,136,488
6446,136,504
6447,136,521
6448,136,533
6449,136,519
6450,136,503
6451,136,488
6452,136,483
6453,136,499
6454,136,516
6455,136,531
6456,136,525
6457,136,509
6458,136,493
6459,136,480
6460,136,494
6461,136,510
6462,136,526
6463,136,530
6464,136,514
6465,136,498
6466,136,483
6467,136,489
6468,136,506
6469,136,521
6470,136,534
6471,136,520
6472,136,503
6473,136,487
6474,136,484
6475,136,500
6476,136,516
6477,136,531
6478,136,525
6479,136,509
6480,136,493
6481,136,480
6482,136,495
6483,136,511
6484,136,526
6485,136,530
6486,136,514
6487,136,498
6488,136,483
6489,136,490
6490,136,506
6491,136,522
6492,136,534
6493,136,520
6494,136,504
6495,136,488
6496,136,484
6497,136,501
6498,136,517
6499,136,532
6500,135,521
6501,135,527
6502,135,542
6503,135,556
6504,135,547
6505,135,529
6506,135,513
6507,135,501
6508,135,515
6509,135,531
6510,135,545
6511,135,548
6512,135,531
6513,135,515
6514,135,499
6515,135,505
6516,135,521
6517,135,536
6518,135,548
6519,135,535
6520,135,518
6521,135,502
6522,135,496
6523,135,512
6524,135,528
6525,135,543
6526,135,538
6527,135,522
6528,135,505
6529,135,491
6530,135,503
6531,135,519
6532,135,534
6533,135,542
6534,135,526
6535,135,509
6536,135,494
6537,135,495
6538,135,511
6539,135,527
6540,135,541
6541,135,531
6542,135,514
6543,135,499
6544,135,488
6545,135,503
6546,135,519
6547,135,535
6548,135,536
6549,135,520
6550,135,503
6551,135,488
6552,135,496
6553,135,512
6554,135,527
6555,135,539
6556,135,525
6557,135,508
6558,135,493
6559,135,488
6560,135,504
6561,135,521
6562,135,535
6563,135,531
6564,135,513
6565,135,498
6566,135,484
6567,135,497
6568,135,513
6569,135,529
6570,135,536
6571,135,520
6572,135,504
6573,135,488
6574,135,490
6575,135,507
6576,135,522
6577,135,537
6578,135,526
6579,135,510
6580,135,494
6581,135,484
6582,135,500
6583,135,516
6584,135,531
6585,135,532
6586,135,515
6587,135,499
6588,135,484
6589,135,493
6590,135,510
6591,135,525
6592,135,536
6593,135,521
6594,135,505
6595,135,489
6596,135,486
6597,135,503
6598,135,519
6599,135,534
6600,134,523
6601,134,519
6602,134,504
6603,134,489
6604,134,474
6605,134,478
6606,134,494
6607,134,511
6608,134,526
6609,134,515
6610,134,498
6611,134,483
6612,134,474
6613,134,489
6614,134,506
6615,134,521
6616,134,524
6617,134,508
6618,134,492
6619,134,477
6620,134,483
6621,134,500
6622,134,516
6623,134,529
6624,134,516
6625,134,500
6626,134,485
6627,134,478
6628,134,494
6629,134,510
6630,134,525
6631,134,525
6632,134,509
6633,134,493
6634,134,478
6635,134,487
6636,134,503
6637,134,520
6638,134,531
6639,134,517
6640,134,501
6641,134,485
6642,134,480
6643,134,497
6644,134,513
6645,134,528
6646,134,525
6647,134,509
6648,134,493
6649,134,478
6650,134,490
6651,134,506
6652,134,521
6653,134,532
6654,134,517
6655,134,500
6656,134,485
6657,134,483
6658,134,499
6659,134,515
6660,134,530
6661,134,525
6662,134,508
6663,134,493
6664,134,479
6665,134,492
6666,134,509
6667,134,524
6668,134,532
6669,134,516
6670,134,500
6671,134,484
6672,134,485
6673,134,501
6674,134,517
6675,134,532
6676,134,524
6677,134,507
6678,134,491
6679,134,479
6680,134,494
6681,134,510
6682,134,526
6683,134,531
6684,134,515
6685,134,499
6686,134,484
6687,134,486
6688,134,503
6689,134,519
6690,134,534
6691,134,523
6692,134,506
6693,134,491
6694,134,480
6695,134,496
6696,134,512
6697,134,527
6698,134,530
6699,134,514
6700,133,494
6701,133,501
6702,133,494
6703,133,479
6704,133,465
6705,133,453
6706,133,469
6707,133,486
6708,133,502
6709,133,509
6710,133,494
6711,133,478
6712,133,464
6713,133,465
6714,133,483
6715,133,499
6716,133,515
6717,133,506
6718,133,490
6719,133,475
6720,133,464
6721,133,479
6722,133,496
6723,133,512
6724,133,517
6725,133,502
6726,133,486
6727,133,471
6728,133,474
6729,133,491
6730,133,507
6731,133,522
6732,133,512
6733,133,497
6734,133,481
6735,133,469
6736,133,485
6737,133,501
6738,133,517
6739,133,522
6740,133,506
6741,133,490
6742,133,476
6743,133,479
6744,133,496
6745,133,511
6746,133,527
6747,133,516
6748,133,500
6749,133,485
6750,133,474
6751,133,489
6752,133,506
6753,133,521
6754,133,525
6755,133,509
6756,133,493
6757,133,478
6758,133,482
6759,133,499
6760,133,515
6761,133,530
6762,133,519
6763,133,502
6764,133,487
6765,133,476
6766,133,492
6767,133,508
6768,133,524
6769,133,527
6770,133,511
6771,133,495
6772,133,480
6773,133,484
6774,133,501
6775,133,517
6776,133,532
6777,133,520
6778,133,504
6779,133,488
6780,133,478
6781,133,494
6782,133,510
6783,133,526
6784,133,528
6785,133,512
6786,133,496
6787,133,481
6788,133,486
6789,133,503
6790,133,519
6791,133,532
6792,133,520
6793,133,504
6794,133,489
6795,133,479
6796,133,495
6797,133,511
6798,133,527
6799,133,528
6800,132,508
6801,132,498
6802,132,483
6803,132,468
6804,132,454
6805,132,465
6806,132,483
6807,132,499
6808,132,512
6809,132,498
6810,132,483
6811,132,468
6812,132,462
6813,132,479
6814,132,496
6815,132,511
6816,132,512
6817,132,496
6818,132,481
6819,132,466
6820,132,473
6821,132,490
6822,132,506
6823,132,520
6824,132,508
6825,132,492
6826,132,477
6827,132,468
6828,132,484
6829,132,501
6830,132,516
6831,132,520
6832,132,504
6833,132,488
6834,132,473
6835,132,477
6836,132,494
6837,132,510
6838,132,525
6839,132,515
6840,132,499
6841,132,483
6842,132,472
6843,132,487
6844,132,503
6845,132,519
6846,132,525
6847,132,510
6848,132,494
6849,132,478
6850,132,479
6851,132,495
6852,132,512
6853,132,527
6854,132,520
6855,132,503
6856,132,488
6857,132,474
6858,132,487
6859,132,504
6860,132,520
6861,132,529
6862,132,514
6863,132,498
6864,132,483
6865,132,480
6866,132,496
6867,132,512
6868,132,527
6869,132,524
6870,132,507
6871,132,492
6872,132,477
6873,132,488
6874,132,505
6875,132,520
6876,132,532
6877,132,517
6878,132,501
6879,132,486
6880,132,480
6881,132,496
6882,132,512
6883,132,527
6884,132,527
6885,132,510
6886,132,495
6887,132,480
6888,132,487
6889,132,504
6890,132,519
6891,132,533
6892,132,520
6893,132,504
6894,132,488
6895,132,479
6896,132,495
6897,132,511
6898,132,527
6899,132,529
6900,131,509
6901,131,513
6902,131,500
6903,131,485
6904,131,470
6905,131,463
6906,131,480
6907,131,497
6908,131,512
6909,131,515
6910,131,499
6911,131,484
6912,131,469
6913,131,473
6914,131,490
6915,131,506
6916,131,522
6917,131,513
6918,131,497
6919,131,482
6920,131,468
6921,131,482
6922,131,499
6923,131,515
6924,131,524
6925,131,509
6926,131,493
6927,131,478
6928,131,474
6929,131,491
6930,131,508
6931,131,522
6932,131,521
6933,131,505
6934,131,489
6935,131,474
6936,131,482
6937,131,499
6938,131,515
6939,131,529
6940,131,516
6941,131,500
6942,131,485
6943,131,475
6944,131,491
6945,131,507
6946,131,522
6947,131,527
6948,131,511
6949,131,495
6950,131,480
6951,131,481
6952,131,498
6953,131,514
6954,131,529
6955,131,522
6956,131,505
6957,131,490
6958,131,475
6959,131,488
6960,131,505
6961,131,521
6962,131,531
6963,131,517
6964,131,500
6965,131,485
6966,131,480
6967,131,496
6968,131,511
6969,131,527
6970,131,527
6971,131,511
6972,131,495
6973,131,480
6974,131,486
6975,131,503
6976,131,518
6977,131,533
6978,131,522
6979,131,505
6980,131,490
6981,131,478
6982,131,493
6983,131,509
6984,131,524
6985,131,531
6986,131,516
6987,131,499
6988,131,484
6989,131,483
6990,131,500
6991,131,515
6992,131,530
6993,131,526
6994,131,510
6995,131,494
6996,131,479
6997,131,490
6998,131,506
6999,131,522
7000,130,531
7001,130,539
7002,130,549
7003,130,535
7004,130,518
7005,130,502
7006,130,494
7007,130,510
7008,130,525
7009,130,540
7010,130,543
7011,130,527
7012,130,510
7013,130,495
7014,130,496
7015,130,512
7016,130,528
7017,130,542
7018,130,535
7019,130,518
7020,130,503
7021,130,488
7022,130,499
7023,130,515
7024,130,530
7025,130,542
7026,130,528
7027,130,512
7028,130,496
7029,130,487
7030,130,502
7031,130,519
7032,130,534
7033,130,538
7034,130,521
7035,130,505
7036,130,490
7037,130,490
7038,130,507
7039,130,522
7040,130,538
7041,130,532
7042,130,515
7043,130,499
7044,130,484
7045,130,495
7046,130,511
7047,130,526
7048,130,539
7049,130,525
7050,130,509
7051,130,493
7052,130,484
7053,130,499
7054,130,515
7055,130,531
7056,130,536
7057,130,520
7058,130,504
7059,130,488
7060,130,487
